locationID,eventDate,eventID,fieldNotes,samplingProtocol,verbatimD,beaverImpactFlow,year
2606,2019-08-05,13862,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1058_2019-08-06,None,2019
2610,2017-08-27,13866,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,BS-SS-1071_2017-08-28,None,2017
2612,2019-08-08,13868,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1076_2019-08-09,None,2019
2614,2019-08-09,13870,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1091_2019-08-10,None,2019
2616,2019-08-11,13872,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1095_2019-08-12,None,2019
2617,2019-08-13,13873,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1098_2019-08-14,None,2019
2619,2019-08-12,13875,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,BS-SS-1107_2019-08-13,None,2019
2620,2017-08-25,13876,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,BS-TR-1258_2017-08-26,None,2017
2621,2017-08-24,13877,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,BS-TR-1399_2017-08-25,None,2017
2622,2017-08-10,13878,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,BS-TR-1418_2017-08-11,Minor,2017
2623,2017-08-11,13879,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,BS-TR-1494_2017-08-12,None,2017
2624,2018-07-30,13880,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,BS-TR-1903_2018-07-31,None,2018
6273,2015-07-17,15457,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9001_2015-07-18,None,2015
6274,2015-07-19,15458,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9002_2015-07-20,None,2015
6275,2016-07-04,15459,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-LS-9005_2016-07-05,None,2016
6276,2015-07-17,15460,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9008_2015-07-18,None,2015
6277,2016-07-07,15461,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-LS-9011_2016-07-08,None,2016
6278,2016-07-08,15462,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-LS-9013_2016-07-09,None,2016
6279,2015-07-19,15463,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9015_2015-07-20,None,2015
6280,2015-07-24,15464,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9024_2015-07-25,None,2015
6281,2015-07-22,15465,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9025_2015-07-23,None,2015
6282,2016-07-02,15466,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-LS-9027_2016-07-03,None,2016
6283,2015-07-18,15467,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9048_2015-07-19,None,2015
6284,2017-07-15,15468,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-LS-9049_2017-07-16,None,2017
6285,2017-07-16,15469,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-LS-9051_2017-07-17,None,2017
6286,2017-07-16,15470,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-LS-9053_2017-07-17,None,2017
6287,2017-07-13,15471,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-LS-9054_2017-07-14,None,2017
6288,2015-07-12,15472,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9056_2015-07-13,None,2015
6289,2015-07-15,15473,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9057_2015-07-16,None,2015
6290,2015-07-15,15474,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-LS-9059_2015-07-16,None,2015
6291,2016-07-04,15475,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9146_2016-07-05,None,2016
6292,2015-07-13,15476,Partial Flow/Stagnant Pools,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9147_2015-07-14,None,2015
6293,2015-07-23,15477,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9148_2015-07-24,None,2015
6294,2016-07-03,15478,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9151_2016-07-04,None,2016
6295,2015-07-13,15479,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9155_2015-07-14,None,2015
6296,2015-07-23,15480,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9157_2015-07-24,None,2015
6297,2016-07-07,15481,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9162_2016-07-08,,2016
6298,2015-07-09,15482,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9167_2015-07-10,None,2015
6299,2015-07-21,15483,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9175_2015-07-22,None,2015
6300,2015-07-24,15484,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9183_2015-07-25,None,2015
6301,2015-07-24,15485,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9185_2015-07-25,None,2015
6302,2015-07-22,15486,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9186_2015-07-23,None,2015
6303,2016-07-01,15487,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9189_2016-07-02,None,2016
6304,2015-07-21,15488,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9194_2015-07-22,None,2015
6305,2016-07-02,15489,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9201_2016-07-03,None,2016
6306,2016-07-01,15490,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-SS-9204_2016-07-02,None,2016
6307,2015-07-16,15491,Partial Flow/Stagnant Pools,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9208_2015-07-17,None,2015
6308,2015-07-14,15492,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9210_2015-07-15,None,2015
6309,2017-07-16,15493,Partial Flow/Stagnant Pools,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-SS-9215_2017-07-17,None,2017
6310,2017-07-12,15494,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-SS-9217_2017-07-13,None,2017
6311,2015-07-16,15495,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9220_2015-07-17,None,2015
6312,2015-07-12,15496,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9222_2015-07-13,None,2015
6313,2015-07-14,15497,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9223_2015-07-15,None,2015
6314,2017-07-12,15498,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-SS-9228_2017-07-13,None,2017
6315,2017-07-13,15499,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-SS-9235_2017-07-14,None,2017
6316,2017-07-17,15500,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,NPRA15-SS-9236_2017-07-18,None,2017
6317,2015-07-18,15501,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_2014_EPA_NRSA.pdf,NPRA15-SS-9238_2015-07-19,None,2015
6318,2016-06-29,15502,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-001_2016-06-30,None,2016
6319,2016-06-29,15503,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-002_2016-06-30,None,2016
6320,2016-06-30,15504,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-003_2016-07-01,None,2016
6321,2016-06-30,15505,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-004_2016-07-01,None,2016
6322,2016-07-09,15506,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-006_2016-07-10,None,2016
6323,2016-07-10,15507,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-007_2016-07-11,None,2016
6324,2016-07-10,15508,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-008_2016-07-11,None,2016
6325,2016-07-11,15509,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA15-TR-009_2016-07-12,None,2016
6326,2016-07-08,15510,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA16SUPP-SS-90002_2016-07-09,None,2016
6327,2016-07-06,15511,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA16SUPP-SS-90006_2016-07-07,None,2016
6328,2016-07-06,15512,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,NPRA16SUPP-SS-90014_2016-07-07,None,2016
6267,2018-07-15,15451,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1063_2018-07-16,None,2018
6268,2018-07-11,15452,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1175_2018-07-12,None,2018
6269,2018-07-13,15453,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1216_2018-07-14,None,2018
6270,2018-07-16,15454,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1284_2018-07-17,None,2018
6271,2018-07-12,15455,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1310_2018-07-13,None,2018
6272,2018-07-14,15456,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,NPRA-TR-1346_2018-07-15,None,2018
2333,2016-08-10,13626,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-003-2016_2016-08-11,None,2016
2334,2016-08-09,13627,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-005-2016_2016-08-10,None,2016
2335,2016-08-10,13628,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-006-2016_2016-08-11,None,2016
2336,2016-08-11,13629,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-007-2016_2016-08-12,None,2016
2337,2016-08-11,13630,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-008-2016_2016-08-12,None,2016
2338,2016-08-12,13631,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-009-2016_2016-08-13,None,2016
2339,2016-08-12,13632,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-010-2016_2016-08-13,None,2016
2340,2016-08-13,13633,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-011-2016_2016-08-14,None,2016
2341,2016-08-13,13634,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-012-2016_2016-08-14,None,2016
2342,2016-06-28,13635,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,AA-CY-AML-001_2016-06-29,None,2016
3043,2019-07-22,13999,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBN-LS-1014_2019-07-23,None,2019
3048,2019-07-21,14004,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBN-SS-1003_2019-07-22,None,2019
3052,2019-07-21,14008,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBN-SS-1015_2019-07-22,None,2019
3055,2019-07-24,14011,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-LS-1002_2019-07-25,,2019
3056,2019-07-28,14012,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-LS-1007_2019-07-29,None,2019
3057,2019-07-24,14013,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-LS-1008_2019-07-25,None,2019
3058,2019-07-29,14014,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-LS-1014_2019-07-30,None,2019
3059,2019-07-25,14015,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-RV-1020_2019-07-26,None,2019
3060,2019-07-20,14016,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-SS-1001_2019-07-21,None,2019
3061,2019-07-26,14017,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-SS-1005_2019-07-27,None,2019
3062,2019-07-28,14018,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,CBS-SS-1006_2019-07-29,None,2019
3346,2016-06-30,14274,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1001_2016-07-01,Major,2016
3347,2016-07-06,14275,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1004_2016-07-07,,2016
3348,2017-07-28,14276,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1005_2017-07-29,None,2017
3349,2016-07-07,14277,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1006_2016-07-08,,2016
3350,2017-07-26,14278,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1010_2017-07-27,None,2017
3351,2017-07-27,14279,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1014_2017-07-28,None,2017
3352,2017-07-29,14280,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1020_2017-07-30,None,2017
3353,2016-06-30,14281,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1023_2016-07-01,None,2016
3354,2017-07-30,14282,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1041_2017-07-31,None,2017
3355,2016-07-09,14283,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1042_2016-07-10,None,2016
3356,2017-07-26,14284,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-LS-1046_2017-07-27,None,2017
3357,2016-07-01,14285,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1056_2016-07-02,None,2016
3358,2016-07-08,14286,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-LS-1057_2016-07-09,None,2016
3359,2018-07-21,14287,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-LS-1059_2018-07-22,None,2018
3360,2018-07-20,14288,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-LS-1065_2018-07-21,None,2018
3361,2018-07-24,14289,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-LS-1069_2018-07-25,None,2018
3362,2018-07-25,14290,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-LS-1081_2018-07-26,None,2018
3363,2018-07-23,14291,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-LS-1093_2018-07-24,None,2018
3364,2016-07-03,14292,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-RV-1033_2016-07-04,None,2016
3365,2017-07-06,14293,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-RV-1055_2017-07-07,None,2017
3366,2017-07-05,14294,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-RV-1060_2017-07-06,None,2017
3367,2017-07-25,14295,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-RV-1096_2017-07-26,None,2017
3368,2016-07-05,14296,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-SS-1021_2016-07-06,None,2016
3369,2017-07-28,14297,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-SS-1022_2017-07-29,None,2017
3370,2016-07-04,14298,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-SS-1026_2016-07-05,None,2016
3371,2016-07-05,14299,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-SS-1035_2016-07-06,,2016
3372,2018-07-22,14300,Partial Flow/Stagnant Pools,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,CY-SS-1038_2018-07-23,None,2018
3373,2017-07-29,14301,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-SS-1047_2017-07-30,None,2017
3374,2016-06-27,14302,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-SS-1048_2016-06-28,None,2016
3375,2016-07-03,14303,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,CY-SS-1053_2016-07-04,None,2016
3376,2017-07-27,14304,Flow (Whole Reach),http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,CY-SS-1058_2017-07-28,,2017
