"OBJECTID","Project","BLM_AdminState","District","FieldOffice","EvaluationID","PointID","StreamName","FieldEvalDate","SampledMidLatitude","SampledMidLongitude","BottomReachLatitude","BottomReachLongitude","TopReachLatitude","TopReachLongitude","ProtocolReachLength","ProtocolType","ProtocolVersion","FieldStatus","PointSelectionType","OriginalDesign","OriginalStratum","StreamOrder","DefaultBenchmarkGroup","PctOverheadCover","PctBankOverheadCover","VegComplexity","VegComplexityWoody","VegComplexityUnderstoryGround","PctNoxiousWoodySpecies","PctNativeWoodySpecies","PctNoxiousHerbSpecies","PctSedgeRushSpecies","PctEquisetumSpecies","InvasiveInvertSpecies","ObservedInvertRichness","ExpectedInvertRichness","OE_Macroinvertebrate","MMI_Macroinvertebrate","OE_MMI_ModelUsed","OE_MMI_ModelApplicability","MacroinvertebrateCount","TotalNitrogen","PredictedTotalNitrogen","TotalPhosphorous","PredictedTotalPhosphorous","SpecificConductance","PredictedSpecificConductance","pH","InstantTemp","AugTempAvg","TurbidityAvg","PoolCount","PctPools","PoolFreq","ResPoolDepthAvg","LgWoodInChanCount","LgWoodInChanFreq","LgWoodInChanVol","LgWoodAboveChanCount","LgWoodAboveChanFreq","LgWoodAboveChanVol","PctFinesLessThan2mm","PctFinesLessThan6mm","D16","D84","D50","GeometricMeanParticleDiam","PctPoolTailFinesLessThan2mm","PctPoolTailFinesLessThan6mm","PctBankCoveredMIM","PctBankStable","PctBankCoveredStableMIM","PctBankCoveredOld","PctBankCoveredStableOld","BankfullHeightAvg","BenchHeightAvg","ChannelIncision","FloodplainConnectivity","InstreamHabitatComplexity","BankAngleAvg","ThalwegDepthCV","ThalwegDepthAvg","PctDry","BankfullWidthAvg","WettedWidthAvg","EntrenchmentRiffle1","EntrenchmentRiffle2","PctSlope","Sinuosity","HumanInfluence","BeaverFlowMod","BeaverSigns","WaterWithdrawals","SideChannels","PhotoLink","CoreSubset","Supplementals","GreenlineVegComposition","EvaluationID_OLD","RecordID","GlobalID","created_user","created_date","last_edited_user","last_edited_date","geometry"
1278,"NV_Statewide","NV","Winnemucca District","Humboldt River Field Office","NW-SS-9277_2014-08-02","NW-SS-9277",NA,2014-08-01,40.915972,-117.639759,40.916343,-117.640271,40.915738,-117.63941,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf","Partial Reach","RandomGRTS","NV_Statewide_2014","WinnemuccaDO",3,"SouthernXericBasin_SmallWadeable",99.1,97.6,1.52,1.28,1,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,30.13004814,"NV_MMI","Pass",300,307,140,47.8,16.2,125.2,228.6,8.36,19.9,12.83,NA,3,2.74,22.2,0.19,32,23.704,7.066,NA,NA,NA,17.4,22.1,1,77,16,14,NA,NA,NA,94,NA,38,35,0.44,1.48,0.06,3.3,0.48,139,1.03,0.03,0,2.39,0.78,NA,NA,7.02,NA,"LandfillTrash, LivestockHorseBurro, ParksLawns, PastureHayFence, Pipes, RoadRailroadCulvert","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NW-SS-9277_2014-08-02/","No",NA,"No","7304662541","NW-SS-9277_2014-08-02","bb3ce3cb-717c-4745-a94a-bc6ed3765ce0","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-117.639771846008, 40.915977590044)
1279,"NV_Statewide","NV","Ely District","Caliente Field Office","NY-LS-9220_2015-06-11","NY-LS-9220","Meadow Valley Wash",2015-06-10,38.017102,-114.204038,38.016406,-114.20408,38.017629,-114.203508,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Full Reach","RandomGRTS","NV_Statewide_2014","ElyDO",4,"SouthernXericBasin_SmallWadeable",89.7,92.5,1.28,0.63,0.52,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,38.5882086,"NV_MMI","Pass",300,677.3,210.2,169.8,41,715,274.6,7.74,13.6,NA,NA,6,62.8,40,0.35,4,2.667,0.165,NA,NA,NA,58.7,61.7,1,25,1,4,NA,NA,NA,98,NA,48,48,0.12,0.57,-0.26,2.01,0.32,133,0.39,0.38,0,3.28,2.71,NA,NA,0.93,1.03,"LandfillTrash","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-LS-9220_2015-06-11/","No",NA,"No","7726844864","NY-LS-9220_2015-06-11","e0f8f4e8-eb4e-4ceb-9842-f8ab3e48c61e","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.20404984993, 38.0171075569448)
1280,"NV_Statewide","NV","Ely District","Caliente Field Office","NY-LS-9225_2015-06-11","NY-LS-9225","Cottonwood Canyon",2015-06-10,37.328263,-114.413925,37.327867,-114.414047,37.328861,-114.413369,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Interrupted Flow","RandomGRTS","NV_Statewide_2014","ElyDO",4,"SouthernXericBasin_SmallWadeable",31.2,28.5,0.42,0.32,0.23,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,26.02056304,"NV_MMI","Pass",30,414.5,218.4,80.9,39.6,484.4,300.3,7.95,28.4,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,39.4,58.6,1,20,5,5,NA,NA,NA,84,NA,0,0,0.23,0.33,-0.7,1.42,0.07,147,NA,0.03,10,3.31,0.56,NA,NA,2.79,1.19,"LandfillTrash, Recreation","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-LS-9225_2015-06-11/","No",NA,"No","1633013467","NY-LS-9225_2015-06-11","0ce30b81-1edc-4f66-93b6-e78aa9fdfc30","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.413936814343, 37.3282684640261)
1281,"NV_Statewide","NV","Ely District","Bristlecone Field Office","NY-LS-9230_2015-06-09","NY-LS-9230","Snake Creek",2015-06-08,38.911774,-114.15996,38.911826,-114.159005,38.911928,-114.160688,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Full Reach","RandomGRTS","NV_Statewide_2014","ElyDO",3,"SouthernXericBasin_SmallWadeable",62.2,79.7,0.94,0.67,0.52,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,39.32502443,"NV_MMI","Pass",300,80.2,175.1,31.7,12.5,106.2,308.1,7.39,10.8,15.08,NA,6,11.9,40,0.22,5,3.333,0.446,NA,NA,NA,13.1,18.4,5,150,26,24,NA,NA,NA,95,NA,55,55,0.18,1.36,0.11,3.61,0.36,111,0.19,0.26,0,2.68,2.35,NA,NA,5.35,1.03,"None","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-LS-9230_2015-06-09/","No",NA,"No","6259383472","NY-LS-9230_2015-06-09","58aa176d-1e42-49d7-a6f4-0e193cf5624f","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.159971945358, 38.9117796600069)
1282,"NV_Statewide","NV","Ely District","Caliente Field Office","NY-LS-9232_2015-06-12","NY-LS-9232","Meadow Valley Wash",2015-06-11,38.001594,-114.207877,38.000852,-114.207575,38.001873,-114.208217,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Full Reach","RandomGRTS","NV_Statewide_2014","ElyDO",4,"SouthernXericBasin_SmallWadeable",87.6,82.6,1.47,0.96,0.58,NA,NA,NA,NA,NA,"Present",NA,NA,NA,38.3424564,"NV_MMI","Pass",300,481.6,209.1,141.7,40.5,650,275.6,7.83,16.6,NA,NA,7,45.33,46.7,0.37,0,0,0,NA,NA,NA,61.1,70,1,17,1,3,NA,NA,NA,100,NA,71,71,0.12,0.28,-0.59,1.36,0.16,155,0.37,0.4,0,3.95,2.99,NA,NA,1.29,1.18,"HydrologicAlterations, LandfillTrash, RoadRailroadCulvert","None","Absent",NA,"Present","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-LS-9232_2015-06-12/","No",NA,"No","1118134792","NY-LS-9232_2015-06-12","381c0912-bfdb-421c-829f-04ac55bb570e","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.20788884892, 38.0015995549213)
1283,"NV_Statewide","NV","Ely District","Caliente Field Office","NY-RO-9221_2015-06-10","NY-RO-9221","Meadow Valley Wash",2015-06-09,37.248446,-114.467883,37.247804,-114.468246,37.249123,-114.467621,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Full Reach","RandomGRTS","NV_Statewide_2014","ElyDO",6,"SouthernXericBasin_SmallWadeable",1.3,21.9,0.18,0.1,0.1,NA,NA,NA,NA,NA,"Present",NA,NA,NA,48.63019471,"NV_MMI","Pass",300,203.3,213.1,33.1,41,742,315.8,8.26,32.9,NA,NA,10,31.05,66.7,0.13,0,0,0,NA,NA,NA,47.6,57.5,1,60,4,6,NA,NA,NA,98,NA,40,38,0.19,0.64,-0.25,2.42,0.15,154,0.48,0.14,0,5.25,3.21,NA,NA,1.09,1,"LandfillTrash, LivestockHorseBurro, Pipes, RoadRailroadCulvert","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-RO-9221_2015-06-10/","No",NA,"No","6406203481","NY-RO-9221_2015-06-10","5a6c8508-71ff-4f33-8990-8bff02d61ff8","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.467894816009, 37.2484514512249)
1284,"NV_Statewide","NV","Ely District","Bristlecone Field Office","NY-SS-9222_2015-07-11","NY-SS-9222",NA,2015-07-10,39.400437,-114.705279,39.400932,-114.705798,39.400075,-114.705021,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf","Full Reach","RandomGRTS","NV_Statewide_2014","ElyDO",2,"SouthernXericBasin_SmallWadeable",80,NA,0.71,0.44,0.42,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,39.41204419,"NV_MMI","Pass",300,183.9,141.2,35.5,15.9,119.6,258.3,7.55,10.5,13.98,NA,2,8.53,13.3,0.22,1,0.667,0.168,NA,NA,NA,8.4,8.4,13,90,35,30,NA,NA,NA,98,NA,64,64,0.17,1.65,0.2,4.55,0.45,74,0.27,0.26,0,2.88,2.45,NA,NA,2.58,1.29,"LandfillTrash, PastureHayFence, Recreation, RoadRailroadCulvert","None","Absent",NA,"Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/NY-SS-9222_2015-07-11/","No",NA,"No","3675095449","NY-SS-9222_2015-07-11","4c353226-59ff-4eac-8a7b-e83f7dec23ff","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-114.705291108441, 39.4004426724291)
1285,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-18996_2019-07-29","BR-LS-18996","JACKSON CREEK",2019-07-28,41.310691,-118.49457,41.311216,-118.494838,41.310288,-118.493898,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"SouthernXericBasin_SmallWadeable",80.5,83.6,NA,NA,NA,0,100,29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.9,163,47.8,33.7,491,169,8.78,12.1,15.89,NA,5,6.29,33.3,0.17,0,0,0,NA,NA,NA,8.8,11.3,12,74,34,27,NA,NA,NA,86,NA,NA,NA,0.11,0.36,-0.45,1.98,NA,NA,0.31,0.16,0,2.87,2.34,1.41,1.57,3.64,1.16,"LivestockHorseBurro, PastureHayFence, PavementClearedLot, RoadRailroadCulvert","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-18996_2019-07-29/","No",NA,"No","81536091-470F-4A42-B6B1-AC828E7A2909","BR-LS-18996_2019-07-29","0ecd6d26-e175-4227-aa51-d8d4cb00fc6d","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.494583052347, 41.3106965534744)
1286,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-19380_2020-07-12","BR-LS-19380","Mahogany Creek",2020-07-11,41.520931,-118.957548,41.521191,-118.957461,41.520374,-118.957608,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"NorthernXericBasin_SmallWadeable",70.6,77.5,NA,NA,NA,0,95,0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,46.8,NA,71.9,103.5,6.77,9.8,12.43,NA,2,2.41,13.3,0.18,0,0,0,NA,NA,NA,35.7,36.2,2,29,12,8,NA,NA,100,100,100,NA,NA,0.2,0.25,-0.83,1.17,NA,NA,0.37,0.11,0,1.49,0.98,3,3,2.68,1.64,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-19380_2020-07-12/","No",NA,"No","89E53BC3-4554-4280-A7AA-8C984D8CD00E","BR-LS-19380_2020-07-12","81e25521-eb8e-4c2c-ac63-9ed961baaf0c","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.957561163077, 41.5209365319369)
1287,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-22388_2019-08-20","BR-LS-22388","NORTH FORK BATTLE CREEK",2019-08-19,41.422106,-118.928115,41.421578,-118.92813,41.42248,-118.928616,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"NorthernXericBasin_SmallWadeable",23.6,46.8,NA,NA,NA,0,95,92,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,212,25.3,49.2,129.1,152,8.59,14.8,14.57,NA,6,11.93,40,0.2,1,0.667,0.029,NA,NA,NA,35.5,40,1,62,14,10,NA,NA,NA,NA,NA,NA,NA,0.14,0.2,-0.78,1.24,NA,NA,0.3,0.2,0,2.19,1.33,3,3,2.15,1.39,"LivestockHorseBurro, PastureHayFence","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-22388_2019-08-20/","No",NA,"No","D5B872B5-2C6E-4935-BBBA-67E6E62B6304","BR-LS-22388_2019-08-20","c682fcdf-f20e-4ba3-aaae-b1db51b16f34","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.928128143131, 41.4221115261305)
1288,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-48436_2019-07-27","BR-LS-48436","BARTLETT CREEK",2019-07-26,41.505276,-118.856489,41.505129,-118.855905,41.505694,-118.856765,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Partial Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"NorthernXericBasin_SmallWadeable",96.4,90.3,NA,NA,NA,0,100,13,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.6,151,72.7,39.8,109.2,171,8.22,13.4,15.8,NA,4,9.45,50,0.18,0,0,0,NA,NA,NA,18.5,26.9,2,82,17,15,NA,NA,NA,NA,NA,NA,NA,0.09,0.37,-0.43,2.04,NA,NA,0.37,0.17,0,1.86,1.38,1.7,2.86,4.63,NA,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-48436_2019-07-27/","No",NA,"No","68A30E81-EA34-4BF2-AF85-7144E2227618","BR-LS-48436_2019-07-27","5f559b18-4158-4410-93bf-7c88042eaefd","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.856502143514, 41.5052815392772)
1289,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-48500_2020-07-11","BR-LS-48500","SLUMGULLION CREEK",2020-07-10,41.412996,-119.093613,41.412719,-119.094345,41.413187,-119.092772,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"NorthernXericBasin_SmallWadeable",85.6,92.8,NA,NA,NA,0,100,36,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,87.1,NA,150.1,154.1,7.94,13.5,16.63,NA,2,2.73,13.3,0.3,0,0,0,NA,NA,NA,73.3,76.7,1,12,1,3,NA,NA,100,100,100,NA,NA,0.18,0.21,-0.9,1.08,NA,NA,0.57,0.09,0,1.48,0.87,2.38,3,4.96,1.06,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-48500_2020-07-11/","No",NA,"No","DC94C9A8-9DB8-4666-B1AF-701CEE85AF89","BR-LS-48500_2020-07-11","69b0509a-3137-4e6e-b913-26c3b7b50af6","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.093626169804, 41.4130015112312)
1290,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-53620_2019-09-23","BR-LS-53620","LITTLE HIGH ROCK CREEK",2019-09-22,41.267664,-119.318707,41.267853,-119.318583,41.267462,-119.319446,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Partial Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",4,"NorthernXericBasin_SmallWadeable",73.1,96.1,NA,NA,NA,0,86,0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.5,224,241.6,43.1,21.8,159,7.69,8.6,17.67,NA,2,36.8,26.7,0.47,0,0,0,NA,NA,NA,86.7,87.5,1,2,1,2,NA,NA,96,100,96,NA,NA,0.22,0.32,-0.69,1.2,NA,NA,0.43,0.36,0,4.1,2.35,3,NA,0.26,NA,"LivestockHorseBurro, PastureHayFence","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-53620_2019-09-23/","No",NA,"No","B434EB6F-FB9F-4F97-9939-58BCBFBBCD05","BR-LS-53620_2019-09-23","1cfc512a-70a0-4521-b001-15b2e1ee6938","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.318720185904, 41.2676694798842)
1291,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-LS-54388_2020-06-11","BR-LS-54388","SOLDIER CREEK",2020-06-10,41.469323,-119.075627,41.468863,-119.07608,41.469903,-119.07523,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf","Partial Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",3,"NorthernXericBasin_SmallWadeable",63.8,60,NA,NA,NA,0,90,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,283,NA,132.5,124.8,7.74,13.7,15.54,NA,2,8.14,27.6,0.23,0,0,0,NA,NA,NA,63.6,65.5,1,89,1,5,NA,NA,100,100,100,NA,NA,0.2,0.2,-1,1,NA,NA,0.63,0.12,0,1.22,0.97,3,2.43,5.08,NA,"LivestockHorseBurro, LoggingOperations","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-LS-54388_2020-06-11/","No",NA,"No","C8574A36-3F65-4618-B9DD-0F55AE94B69A","BR-LS-54388_2020-06-11","cf899b94-48c4-4f97-b167-bd73b358c965","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.075640175271, 41.4693285174903)
1292,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-SS-15492_2019-10-05","BR-SS-15492","HIGH ROCK CREEK",2019-10-04,41.482764,-119.479065,41.482538,-119.478385,41.482971,-119.479546,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",2,"NorthernXericBasin_SmallWadeable",0,0.5,NA,NA,NA,0,5,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.1,266,47.5,42.7,127.7,135,7.77,4.8,16.06,NA,5,8.34,33.3,0.09,0,0,0,NA,NA,NA,77.6,80.5,1,15,1,2,NA,NA,98,90,88,NA,NA,0.07,0.15,-0.74,1.37,NA,NA,0.19,0.18,0,0.87,0.52,3,3,0.8,1.39,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-SS-15492_2019-10-05/","No",NA,"No","EA8E7581-83F5-421B-823E-15DEFA638005","BR-SS-15492_2019-10-05","b9e9d616-f329-473b-8898-afd5347f25b7","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.479078245165, 41.4827694840023)
1293,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-SS-17972_2020-07-25","BR-SS-17972","BUTTE CREEK",2020-07-24,41.37817,-118.984443,41.377637,-118.984346,41.378772,-118.98455,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",2,"NorthernXericBasin_SmallWadeable",28.9,58.6,NA,NA,NA,0,18,9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,212.6,NA,129.3,121.6,8.36,26.8,12.82,NA,1,0.73,6.7,0.16,0,0,0,NA,NA,NA,38.6,40,1,31,12,8,NA,NA,100,100,100,NA,NA,0.16,0.23,-0.76,1.35,NA,NA,0.64,0.02,0,1.44,0.74,1.08,1.64,4.03,1.18,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-SS-17972_2020-07-25/","No",NA,"No","CE396AFA-CF26-4939-8FF7-53C0BB628119","BR-SS-17972_2020-07-25","740d49df-86b1-43c1-857e-1e14462a4ee5","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.984456146081, 41.378175517617)
1294,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-SS-20340_2019-08-19","BR-SS-20340",NA,2019-08-18,41.442626,-118.944561,41.442924,-118.943881,41.44256,-118.945257,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",2,"NorthernXericBasin_SmallWadeable",38,46.6,NA,NA,NA,0,NA,25,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.5,208,92.2,52.2,328.6,138,7.74,10.8,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,99.1,99.1,1,1,1,1,NA,NA,95,95,95,NA,NA,0.13,0.46,-0.37,2.32,NA,NA,NA,NA,NA,2.5,1.38,1.64,1.61,3.98,1.23,"Buildings, LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-SS-20340_2019-08-19/","No",NA,"No","FCBDF8F4-7A1B-4EE5-9713-9C704B0F7071","BR-SS-20340_2019-08-19","50f8f217-d8d3-4595-b2c2-7243c4bb232c","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.944574149019, 41.4426315264576)
1295,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-SS-20532_2019-07-24","BR-SS-20532","DONNELLY CREEK",2019-07-23,41.116495,-119.158701,41.116735,-119.158363,41.116252,-119.159619,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",2,"SouthernXericBasin_SmallWadeable",42.2,54.5,NA,NA,NA,0,100,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9,167,97.1,49.8,268.3,215,8.38,16.3,17.67,NA,10,8.21,66.7,0.25,0,0,0,NA,NA,NA,45.2,55.8,1,28,5,5,NA,NA,NA,82,NA,NA,NA,0.06,0.18,-0.67,1.73,NA,NA,0.57,0.12,0,1.67,1.18,3,3,3.65,1.27,"LandfillTrash, LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-SS-20532_2019-07-24/","No",NA,"No","DAF5B2BC-3F41-4974-8E51-53BF6FE58DF8","BR-SS-20532_2019-07-24","ae0332d5-50e1-4a86-a04b-447b9fd442d7","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.158714136569, 41.1165004807313)
1296,"NV_WinnemuccaDO","NV","Winnemucca District","Black Rock Field Office","BR-SS-23156_2019-07-25","BR-SS-23156","SOLDIER MEADOW",2019-07-24,41.358539,-119.224758,41.358011,-119.224206,41.359111,-119.224688,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","NV_WinnemuccaDO_Standard_2019","BlackRockFO",2,"SouthernXericBasin_SmallWadeable",1.8,34.1,NA,NA,NA,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.4,161,6.4,46.1,345.9,227,8.94,41.3,17.68,NA,4,28.43,26.7,0.45,0,0,0,NA,NA,NA,31.8,42.7,2,36,9,9,NA,NA,NA,95,NA,NA,NA,0.06,0.13,-0.77,1.27,NA,NA,0.57,0.21,0,4.87,4.18,3,1.21,2.12,1.16,"HydrologicAlterations, LandfillTrash, LivestockHorseBurro, LoggingOperations, PastureHayFence, Recreation, RoadRailroadCulvert, WallDikeRipRap","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/NV/BR-SS-23156_2019-07-25/","No",NA,"No","93625D5B-71AF-4A17-B5C6-1A85C3AB799E","BR-SS-23156_2019-07-25","04dc361d-80c2-4272-b118-3d977cd6446b","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-119.224771183731, 41.3585444954768)
