"SITE_ID","YEAR","VISIT_NO","TRANSECT","TRANSDIR","DATE_COL","TEAM_ID","DENSIOM","COM_FLDF" 
"OWW04440-0330",2004,1,"C","CD",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"C","CR",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"C","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"C","RT",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"D","CU",08/15/2004,"2",10," " 
"OWW04440-0330",2004,1,"D","CL",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"D","CD",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"D","CR",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"D","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"D","RT",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"E","CU",08/15/2004,"2",13,"F1" 
"OWW04440-0330",2004,1,"E","CL",08/15/2004,"2",12," " 
"OWW04440-0330",2004,1,"E","CD",08/15/2004,"2",15," " 
"OWW04440-0330",2004,1,"E","CR",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"E","LF",08/15/2004,"2",17,"F1" 
"OWW04440-0330",2004,1,"E","RT",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"F","CU",08/15/2004,"2",1," " 
"OWW04440-0330",2004,1,"F","CL",08/15/2004,"2",0," " 
"OWW04440-0330",2004,1,"F","CD",08/15/2004,"2",0," " 
"OWW04440-0330",2004,1,"F","CR",08/15/2004,"2",0," " 
"OWW04440-0330",2004,1,"F","LF",08/15/2004,"2",0," " 
"OWW04440-0330",2004,1,"F","RT",08/15/2004,"2",0," " 
"OWW04440-0330",2004,1,"G","CU",08/15/2004,"2",14," " 
"OWW04440-0330",2004,1,"G","CL",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"G","CD",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"G","CR",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"G","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"G","RT",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"H","CU",08/15/2004,"2",14," " 
"OWW04440-0330",2004,1,"H","CL",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"H","CD",08/15/2004,"2",15," " 
"OWW04440-0330",2004,1,"H","CR",08/15/2004,"2",13," " 
"OWW04440-0330",2004,1,"H","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"H","RT",08/15/2004,"2",11," " 
"OWW04440-0330",2004,1,"I","CU",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"I","CL",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"I","CD",08/15/2004,"2",14," " 
"OWW04440-0330",2004,1,"I","CR",08/15/2004,"2",15," " 
"OWW04440-0330",2004,1,"I","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"I","RT",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"J","CU",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"J","CL",08/15/2004,"2",15," " 
"OWW04440-0330",2004,1,"J","CD",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"J","CR",08/15/2004,"2",16," " 
"OWW04440-0330",2004,1,"J","LF",08/15/2004,"2",15," " 
"OWW04440-0330",2004,1,"J","RT",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"K","CU",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"K","CL",08/15/2004,"2",13," " 
"OWW04440-0330",2004,1,"K","CD",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"K","CR",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"K","LF",08/15/2004,"2",17," " 
"OWW04440-0330",2004,1,"K","RT",08/15/2004,"2",17," " 
"OWW04440-0333",2004,1,"A","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"A","CL",10/04/2004,"1",1," " 
"OWW04440-0333",2004,1,"A","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"A","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"A","LF",10/04/2004,"1",12," " 
"OWW04440-0333",2004,1,"A","RT",10/04/2004,"1",9," " 
"OWW04440-0333",2004,1,"B","CD",10/04/2004,"1",1," " 
"OWW04440-0333",2004,1,"B","CL",10/04/2004,"1",13," " 
"OWW04440-0333",2004,1,"B","CR",10/04/2004,"1",9," " 
"OWW04440-0333",2004,1,"B","CU",10/04/2004,"1",6," " 
"OWW04440-0333",2004,1,"B","LF",10/04/2004,"1",13," " 
"OWW04440-0333",2004,1,"B","RT",10/04/2004,"1",6," " 
"OWW04440-0333",2004,1,"C","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"C","CL",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"C","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"C","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"C","LF",10/04/2004,"1",17," " 
"OWW04440-0333",2004,1,"C","RT",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"D","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"D","CL",10/04/2004,"1",7," " 
"OWW04440-0333",2004,1,"D","CR",10/04/2004,"1",6," " 
"OWW04440-0333",2004,1,"D","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"D","LF",10/04/2004,"1",5," " 
"OWW04440-0333",2004,1,"D","RT",10/04/2004,"1",15," " 
"OWW04440-0333",2004,1,"E","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"E","CL",10/04/2004,"1",6," " 
"OWW04440-0333",2004,1,"E","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"E","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"E","LF",10/04/2004,"1",14," " 
"OWW04440-0333",2004,1,"E","RT",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"F","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"F","CL",10/04/2004,"1",17," " 
"OWW04440-0333",2004,1,"F","CR",10/04/2004,"1",5," " 
"OWW04440-0333",2004,1,"F","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"F","LF",10/04/2004,"1",17," " 
"OWW04440-0333",2004,1,"F","RT",10/04/2004,"1",7," " 
"OWW04440-0333",2004,1,"G","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"G","CL",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"G","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"G","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"G","LF",10/04/2004,"1",13," " 
"OWW04440-0333",2004,1,"G","RT",10/04/2004,"1",2," " 
"OWW04440-0333",2004,1,"H","CD",10/04/2004,"1",3," " 
"OWW04440-0333",2004,1,"H","CL",10/04/2004,"1",3," " 
"OWW04440-0333",2004,1,"H","CR",10/04/2004,"1",13," " 
"OWW04440-0333",2004,1,"H","CU",10/04/2004,"1",5," " 
"OWW04440-0333",2004,1,"H","LF",10/04/2004,"1",9," " 
"OWW04440-0333",2004,1,"H","RT",10/04/2004,"1",9," " 
"OWW04440-0333",2004,1,"I","CD",10/04/2004,"1",4," " 
"OWW04440-0333",2004,1,"I","CL",10/04/2004,"1",5," " 
"OWW04440-0333",2004,1,"I","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"I","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"I","LF",10/04/2004,"1",4," " 
"OWW04440-0333",2004,1,"I","RT",10/04/2004,"1",4," " 
"OWW04440-0333",2004,1,"J","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"J","CL",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"J","CR",10/04/2004,"1",13," " 
"OWW04440-0333",2004,1,"J","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"J","LF",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"J","RT",10/04/2004,"1",16," " 
"OWW04440-0333",2004,1,"K","CD",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"K","CL",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"K","CR",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"K","CU",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"K","LF",10/04/2004,"1",0," " 
"OWW04440-0333",2004,1,"K","RT",10/04/2004,"1", ," " 
"OWW04440-0334",2004,1,"A","CU",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"A","CL",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"A","CD",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"A","CR",09/28/2004,"7",15," " 
"OWW04440-0334",2004,1,"A","LF",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"A","RT",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"B","CU",09/28/2004,"7",14," " 
"OWW04440-0334",2004,1,"B","CL",09/28/2004,"7",16," " 
"OWW04440-0334",2004,1,"B","CD",09/28/2004,"7",7," " 
"OWW04440-0334",2004,1,"B","CR",09/28/2004,"7",13," " 
"OWW04440-0334",2004,1,"B","LF",09/28/2004,"7",15," " 
"OWW04440-0334",2004,1,"B","RT",09/28/2004,"7",15," " 
"OWW04440-0334",2004,1,"C","CU",09/28/2004,"7",16," " 
"OWW04440-0334",2004,1,"C","CL",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"C","CD",09/28/2004,"7",14," " 
"OWW04440-0334",2004,1,"C","CR",09/28/2004,"7",8," " 
"OWW04440-0334",2004,1,"C","LF",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"C","RT",09/28/2004,"7",16," " 
"OWW04440-0334",2004,1,"D","CU",09/28/2004,"7",3," " 
"OWW04440-0334",2004,1,"D","CL",09/28/2004,"7",14," " 
"OWW04440-0334",2004,1,"D","CD",09/28/2004,"7",4," " 
"OWW04440-0334",2004,1,"D","CR",09/28/2004,"7",8," " 
"OWW04440-0334",2004,1,"D","LF",09/28/2004,"7",13," " 
"OWW04440-0334",2004,1,"D","RT",09/28/2004,"7",15," " 
"OWW04440-0334",2004,1,"E","CU",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"E","CL",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"E","CD",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"E","CR",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"E","LF",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"E","RT",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"F","CU",09/28/2004,"7",13,"F1" 
"OWW04440-0334",2004,1,"F","CL",09/28/2004,"7",13,"F1" 
"OWW04440-0334",2004,1,"F","CD",09/28/2004,"7",17,"F1" 
"OWW04440-0334",2004,1,"F","CR",09/28/2004,"7",12,"F1" 
"OWW04440-0334",2004,1,"F","LF",09/28/2004,"7",17,"F1" 
"OWW04440-0334",2004,1,"F","RT",09/28/2004,"7",17,"F1" 
"OWW04440-0334",2004,1,"G","CU",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"G","CL",09/28/2004,"7",7," " 
"OWW04440-0334",2004,1,"G","CD",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"G","CR",09/28/2004,"7",5," " 
"OWW04440-0334",2004,1,"G","LF",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"G","RT",09/28/2004,"7",15," " 
"OWW04440-0334",2004,1,"H","CU",09/28/2004,"7",2," " 
"OWW04440-0334",2004,1,"H","CL",09/28/2004,"7",7," " 
"OWW04440-0334",2004,1,"H","CD",09/28/2004,"7",2," " 
"OWW04440-0334",2004,1,"H","CR",09/28/2004,"7",12," " 
"OWW04440-0334",2004,1,"H","LF",09/28/2004,"7",7," " 
"OWW04440-0334",2004,1,"H","RT",09/28/2004,"7",14," " 
"OWW04440-0334",2004,1,"I","CU",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"I","CL",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"I","CD",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"I","CR",09/28/2004,"7",8," " 
"OWW04440-0334",2004,1,"I","LF",09/28/2004,"7",8," " 
"OWW04440-0334",2004,1,"I","RT",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"J","CU",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"J","CL",09/28/2004,"7",2," " 
"OWW04440-0334",2004,1,"J","CD",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"J","CR",09/28/2004,"7",7," " 
"OWW04440-0334",2004,1,"J","LF",09/28/2004,"7",16," " 
"OWW04440-0334",2004,1,"J","RT",09/28/2004,"7",17," " 
"OWW04440-0334",2004,1,"K","CU",09/28/2004,"7",0," " 
"OWW04440-0334",2004,1,"K","CL",09/28/2004,"7",4," " 
"OWW04440-0334",2004,1,"K","CD",09/28/2004,"7",2," " 
"OWW04440-0334",2004,1,"K","CR",09/28/2004,"7",9," " 
"OWW04440-0334",2004,1,"K","LF",09/28/2004,"7",13," " 
"OWW04440-0334",2004,1,"K","RT",09/28/2004,"7",17," " 
"OWW04440-0336",2004,1,"A","CU",07/07/2004,"1",1," " 
"OWW04440-0336",2004,1,"A","CL",07/07/2004,"1",13," " 
"OWW04440-0336",2004,1,"A","CD",07/07/2004,"1",5," " 
"OWW04440-0336",2004,1,"A","CR",07/07/2004,"1",13," " 
"OWW04440-0336",2004,1,"A","LF",07/07/2004,"1",15," " 
"OWW04440-0336",2004,1,"A","RT",07/07/2004,"1",15," " 
"OWW04440-0336",2004,1,"B","CU",07/07/2004,"1",15," " 
"OWW04440-0336",2004,1,"B","CL",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"B","CD",07/07/2004,"1",10," " 
"OWW04440-0336",2004,1,"B","CR",07/07/2004,"1",3," " 
"OWW04440-0336",2004,1,"B","LF",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"B","RT",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"C","CU",07/07/2004,"1",7," " 
"OWW04440-0336",2004,1,"C","CL",07/07/2004,"1",14," " 
"OWW04440-0336",2004,1,"C","CD",07/07/2004,"1",8," " 
"OWW04440-0336",2004,1,"C","CR",07/07/2004,"1",5," " 
"OWW04440-0336",2004,1,"C","LF",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"C","RT",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"D","CU",07/07/2004,"1",4," " 
"OWW04440-0336",2004,1,"D","CL",07/07/2004,"1",15," " 
"OWW04440-0336",2004,1,"D","CD",07/07/2004,"1",4," " 
"OWW04440-0336",2004,1,"D","CR",07/07/2004,"1",4," " 
"OWW04440-0336",2004,1,"D","LF",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"D","RT",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"E","CU",07/07/2004,"1",4," " 
"OWW04440-0336",2004,1,"E","CL",07/07/2004,"1",15," " 
"OWW04440-0336",2004,1,"E","CD",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"E","CR",07/07/2004,"1",7," " 
"OWW04440-0336",2004,1,"E","LF",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"E","RT",07/07/2004,"1",12," " 
"OWW04440-0336",2004,1,"F","CU",07/07/2004,"1",3," " 
"OWW04440-0336",2004,1,"F","CL",07/07/2004,"1",13," " 
"OWW04440-0336",2004,1,"F","CD",07/07/2004,"1",4," " 
"OWW04440-0336",2004,1,"F","CR",07/07/2004,"1",2," " 
"OWW04440-0336",2004,1,"F","LF",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"F","RT",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"G","CU",07/07/2004,"1",8," " 
"OWW04440-0336",2004,1,"G","CL",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"G","CD",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"G","CR",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"G","LF",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"G","RT",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"H","CU",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"H","CL",07/07/2004,"1",3," " 
"OWW04440-0336",2004,1,"H","CD",07/07/2004,"1",6," " 
"OWW04440-0336",2004,1,"H","CR",07/07/2004,"1",1," " 
"OWW04440-0336",2004,1,"H","LF",07/07/2004,"1",16," " 
"OWW04440-0336",2004,1,"H","RT",07/07/2004,"1",14," " 
"OWW04440-0336",2004,1,"I","CU",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"I","CL",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"I","CD",07/07/2004,"1",1," " 
"OWW04440-0336",2004,1,"I","CR",07/07/2004,"1",3," " 
"OWW04440-0336",2004,1,"I","LF",07/07/2004,"1",14," " 
"OWW04440-0336",2004,1,"I","RT",07/07/2004,"1",14," " 
"OWW04440-0336",2004,1,"J","CU",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"J","CL",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"J","CD",07/07/2004,"1",8," " 
"OWW04440-0336",2004,1,"J","CR",07/07/2004,"1",3," " 
"OWW04440-0336",2004,1,"J","LF",07/07/2004,"1",8," " 
"OWW04440-0336",2004,1,"J","RT",07/07/2004,"1",17," " 
"OWW04440-0336",2004,1,"K","CU",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"K","CL",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"K","CD",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"K","CR",07/07/2004,"1",0," " 
"OWW04440-0336",2004,1,"K","LF",07/07/2004,"1",13," " 
"OWW04440-0336",2004,1,"K","RT",07/07/2004,"1",16," " 
"OWW04440-0337",2004,1,"A","CU",08/02/2004,"9",10," " 
"OWW04440-0337",2004,1,"A","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"A","CD",08/02/2004,"9",12," " 
"OWW04440-0337",2004,1,"A","CR",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"A","LF",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"A","RT",08/02/2004,"9",13," " 
"OWW04440-0337",2004,1,"B","CU",08/02/2004,"9",12," " 
"OWW04440-0337",2004,1,"B","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"B","CD",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"B","CR",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"B","LF",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"B","RT",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"C","CU",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"C","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"C","CD",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"C","CR",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"C","LF",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"C","RT",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"D","CU",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"D","CL",08/02/2004,"9",13," " 
"OWW04440-0337",2004,1,"D","CD",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"D","CR",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"D","LF",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"D","RT",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"E","CU",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"E","CL",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"E","CD",08/02/2004,"9",14," " 
"OWW04440-0337",2004,1,"E","CR",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"E","LF",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"E","RT",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"F","CU",08/02/2004,"9",8," " 
"OWW04440-0337",2004,1,"F","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"F","CD",08/02/2004,"9",14," " 
"OWW04440-0337",2004,1,"F","CR",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"F","LF",08/02/2004,"9",11," " 
"OWW04440-0337",2004,1,"F","RT",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"G","CU",08/02/2004,"9",0," " 
"OWW04440-0337",2004,1,"G","CL",08/02/2004,"9",5," " 
"OWW04440-0337",2004,1,"G","CD",08/02/2004,"9",5," " 
"OWW04440-0337",2004,1,"G","CR",08/02/2004,"9",5," " 
"OWW04440-0337",2004,1,"G","LF",08/02/2004,"9",0," " 
"OWW04440-0337",2004,1,"G","RT",08/02/2004,"9",0," " 
"OWW04440-0337",2004,1,"H","CU",08/02/2004,"9",4," " 
"OWW04440-0337",2004,1,"H","CL",08/02/2004,"9",4," " 
"OWW04440-0337",2004,1,"H","CD",08/02/2004,"9",0," " 
"OWW04440-0337",2004,1,"H","CR",08/02/2004,"9",9," " 
"OWW04440-0337",2004,1,"H","LF",08/02/2004,"9",8," " 
"OWW04440-0337",2004,1,"H","RT",08/02/2004,"9",1," " 
"OWW04440-0337",2004,1,"I","CU",08/02/2004,"9",10," " 
"OWW04440-0337",2004,1,"I","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"I","CD",08/02/2004,"9",0," " 
"OWW04440-0337",2004,1,"I","CR",08/02/2004,"9",9," " 
"OWW04440-0337",2004,1,"I","LF",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"I","RT",08/02/2004,"9",5," " 
"OWW04440-0337",2004,1,"J","CU",08/02/2004,"9",13," " 
"OWW04440-0337",2004,1,"J","CL",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"J","CD",08/02/2004,"9",14," " 
"OWW04440-0337",2004,1,"J","CR",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"J","LF",08/02/2004,"9",13," " 
"OWW04440-0337",2004,1,"J","RT",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"K","CU",08/02/2004,"9",12," " 
"OWW04440-0337",2004,1,"K","CL",08/02/2004,"9",16," " 
"OWW04440-0337",2004,1,"K","CD",08/02/2004,"9",15," " 
"OWW04440-0337",2004,1,"K","CR",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"K","LF",08/02/2004,"9",17," " 
"OWW04440-0337",2004,1,"K","RT",08/02/2004,"9",17," " 
"OWW04440-0338",2004,1,"A","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"A","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"A","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"A","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"A","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"A","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"B","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"C","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"D","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"E","CU",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"E","CL",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"E","CD",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"E","CR",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"E","LF",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"E","RT",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"F","CU",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"F","CL",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"F","CD",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"F","CR",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"F","LF",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"F","RT",08/19/2004,"2",17,"F2" 
"OWW04440-0338",2004,1,"G","CU",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"G","CL",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"G","CD",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"G","CR",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"G","LF",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"G","RT",08/19/2004,"2",17,"F1" 
"OWW04440-0338",2004,1,"H","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"H","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"H","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"H","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"H","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"H","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"I","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"J","RT",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","CU",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","CL",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","CD",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","CR",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","LF",08/19/2004,"2",17," " 
"OWW04440-0338",2004,1,"K","RT",08/19/2004,"2",17," " 
"OWW04440-0340",2004,1,"A","CD",08/12/2004,"1",15," " 
"OWW04440-0340",2004,1,"A","CL",08/12/2004,"1",17," " 
